RAJ,    12:36:59.15
DECJ,    -50:33:36.3
RAJ,    12:37:25.9
DECJ,    -67:25:33.9
RAJ,    12:39:40.4614
DECJ,    24:53:49.29
RAJ,    12:39:59.0
DECJ,    -68:32:27.7
RAJ,    12:40:17.61
DECJ,    -41:24:51.7
RAJ,    12:43:35.38
DECJ,    -57:35:42.8
RAJ,    12:43:17.158
DECJ,    -64:23:23.85
RAJ,    12:44:11.48
DECJ,    -50:53:20.6
RAJ,    12:44:47.693
DECJ,    -63:59:47.4
RAJ,    12:44:38.3
DECJ,    -65:31:12
RAJ,    12:45:21.12
DECJ,    -62:38:55.9
RAJ,    12:46:38
DECJ,    +22:53
RAJ,    12:48:46.36
DECJ,    -63:44:09.6
RAJ,    12:48:32.87
DECJ,    -64:44:00.0
RAJ,    12:49:54.32
DECJ,    -65:07:19.8
RAJ,    12:51:52.94
DECJ,    -74:07:15.04
RAJ,    12:52:42.62
DECJ,    -63:14:32.7
RAJ,    12:53:28.342
DECJ,    -58:20:40.89
RAJ,    12:54:32.48
DECJ,    -61:50:50.8
RAJ,    12:55:54.86
DECJ,    -61:31:10.1
RAJ,    12:55:18
DECJ,    -62:48
RAJ,    12:59:22.7
DECJ,    -67:41:40
RAJ,    13:00:03.5767
DECJ,    +12:40:56.4721
RAJ,    13:01:38.26
DECJ,    +08:33:57.5
RAJ,    13:01:45.76
DECJ,    -63:05:33.9
RAJ,    13:01:28.30
DECJ,    -63:10:40.5
RAJ,    13:02
DECJ,    -32:00
RAJ,    13:02:04
DECJ,    -63:44:53
RAJ,    13:02:19.2
DECJ,    -63:13:29
RAJ,    13:02:47.6426
DECJ,    -63:50:08.665
RAJ,    13:03:00.02
DECJ,    -63:05:00.8
RAJ,    13:05:20.9
DECJ,    -62:03:21.6
RAJ,    13:05:28.0
DECJ,    -62:56:39
RAJ,    13:05:23.7
DECJ,    -64:55:26.3
RAJ,    13:05:36
DECJ,    -66:39
RAJ,    13:06:44.6
DECJ,    -62:42:03
RAJ,    13:06:38.19
DECJ,    -66:17:21.8
RAJ,    13:07:54.7
DECJ,    -63:18:35
RAJ,    13:07:41
DECJ,    -67:03:27
RAJ,    13:08:48.27
DECJ,    +21:27:06.78
RAJ,    13:08:44.589
DECJ,    -46:50:29.7
RAJ,    13:08:21.08
DECJ,    -58:44:13.8
RAJ,    13:09:16.6
DECJ,    -64:15:59
RAJ,    13:09:00.29
DECJ,    -65:26:16.6
RAJ,    13:11:45.7242
DECJ,    -34:30:30.350
RAJ,    13:12
DECJ,    +00:51
RAJ,    13:12:55
DECJ,    +18:10
RAJ,    13:12:04.6
DECJ,    -54:02:42
RAJ,    13:12:53.83
DECJ,    -55:16:47.1
RAJ,    13:12:07.16
DECJ,    -64:00:55.6
RAJ,    13:13:23.0
DECJ,    +09:31:56
RAJ,    13:14:23.4
DECJ,    -61:01:16
RAJ,    13:16:46.3
DECJ,    -62:32:12.2
RAJ,    13:17:46.29
DECJ,    -57:59:30.5
RAJ,    13:17:44.69
DECJ,    -63:02:52.2
RAJ,    13:19:20.29
DECJ,    -60:56:46.67
RAJ,    13:19:26.32
DECJ,    -61:05:26.2
RAJ,    13:20:12.68
DECJ,    -35:12:26.0
RAJ,    13:20:53.922
DECJ,    -53:59:06.38
RAJ,    13:20
DECJ,    +67:30
RAJ,    13:21:39.56
DECJ,    -59:22:52.1
RAJ,    13:21:46.18
DECJ,    83:23:38.92
RAJ,    13:22:54
DECJ,    -62:51
RAJ,    13:22:32.15
DECJ,    -62:41:53.5
RAJ,    13:22:18.0
DECJ,    -63:29:37
RAJ,    13:24:43.9
DECJ,    -61:46:00
RAJ,    13:24:13.65
DECJ,    -63:02:21.1
RAJ,    13:26:58.27
DECJ,    -58:59:29.1
RAJ,    13:26:32.6
DECJ,    -64:08:44
RAJ,    13:26:03.2
DECJ,    -67:00:51
RAJ,    13:27:57.5880
DECJ,    -07:55:29.80
RAJ,    13:27:17.4
DECJ,    -62:22:44.6
RAJ,    13:27:07.47
DECJ,    -63:01:15.39
RAJ,    13:27:10.27
DECJ,    -64:00:13.1
RAJ,    13:28:06.432
DECJ,    -43:57:44.12
RAJ,    13:28:33.58
DECJ,    -49:21:33.4
RAJ,    13:29:03.3
DECJ,    -61:58:59
RAJ,    13:31:00.01
DECJ,    -52:45:25.4
RAJ,    13:32
DECJ,    -03:26
RAJ,    13:33:44.829
DECJ,    -44:49:26.22
RAJ,    13:34:30.1091
DECJ,    -58:39:16.545
RAJ,    13:35:36
DECJ,    -36:42
RAJ,    13:37:20.35
DECJ,    -63:06:23.3
RAJ,    13:37:31.883
DECJ,    -64:23:04.915
RAJ,    13:38:09.35
DECJ,    -62:04:18.7
RAJ,    13:39:56.5886
DECJ,    -47:12:05.52
RAJ,    13:39:56.6
DECJ,    -66:18:07.8
RAJ,    13:40:00.32
DECJ,    -64:56:42.9
RAJ,    13:41:07.37
DECJ,    -60:23:34.7
RAJ,    13:41:42.63
DECJ,    -62:20:20.7
RAJ,    13:42:11
DECJ,    +28:22:32
RAJ,    13:42:11.0871
DECJ,    +28:22:40.141
RAJ,    13:42:11
DECJ,    +28:22:32
RAJ,    13:42:10.2
DECJ,    +28:22:36
RAJ,    13:44:39.6
DECJ,    -60:59:31
RAJ,    13:45:44.43
DECJ,    -61:15:30.6
RAJ,    13:46:22.35
DECJ,    -49:18:07.2
RAJ,    13:47:19.38
DECJ,    -59:47:39.8
RAJ,    13:48:42.4
DECJ,    -63:07:4
RAJ,    13:49:36.65
DECJ,    -61:30:17.1
RAJ,    13:49:18
DECJ,    -63:56
RAJ,    13:50:16.118
DECJ,    -51:15:24.77
RAJ,    13:52:34.45
DECJ,    -68:03:37.1
RAJ,    13:54:35
DECJ,    -62:49:30
RAJ,    13:55:58.68
DECJ,    -51:53:53.8
RAJ,    13:55:36.95
DECJ,    -57:47:15
RAJ,    13:55:59.11
DECJ,    -59:25:00.9
RAJ,    13:55:21.34
DECJ,    -62:06:20.1
RAJ,    13:56:50.558
DECJ,    -55:21:12.96
RAJ,    13:57:25
DECJ,    -62:28
RAJ,    13:57:02.43
DECJ,    -64:29:30.2
RAJ,    13:58:42
DECJ,    -25:33
RAJ,    13:59:58.22
DECJ,    -60:38:08.0
RAJ,    14:00:30.34
DECJ,    -14:38:14.4
RAJ,    14:00:45.69
DECJ,    -63:25:42.6
RAJ,    14:01:52.48
DECJ,    -63:57:45.54
RAJ,    14:02:57
DECJ,    -51:24
RAJ,    14:03:14.0
DECJ,    -63:10:27
RAJ,    14:03:04.1
DECJ,    -76:46:57.5
RAJ,    14:04:40
DECJ,    +12:03
RAJ,    14:05:21.4255
DECJ,    -46:56:02.31
RAJ,    14:05:12.41
DECJ,    -56:41:24.2
RAJ,    14:06:01.2
DECJ,    -58:06:32
RAJ,    14:06:50.04
DECJ,    -61:21:27.9
RAJ,    14:07:58.64
DECJ,    -60:48:58.8
RAJ,    14:07:56.5
DECJ,    -61:53:59
RAJ,    14:09:16.9
DECJ,    -69:53:34.4
RAJ,    14:10:24
DECJ,    -61:32
RAJ,    14:10:07.370
DECJ,    -74:04:53.32
RAJ,    14:12:59.62
DECJ,    -61:11:30.5
RAJ,    14:12:07.69
DECJ,    -61:45:28.8
RAJ,    14:12:55.84
DECJ,    +79:22:03.7
RAJ,    14:13:09.87
DECJ,    -61:41:13
RAJ,    14:13:29.9
DECJ,    -62:05:38
RAJ,    14:13:05.47
DECJ,    -62:22:27.8
RAJ,    14:13:31.316
DECJ,    -63:07:35.45
RAJ,    14:14:25.7
DECJ,    -68:02:58
RAJ,    14:15:31.27
DECJ,    -66:21:12.2
RAJ,    14:16:44.6
DECJ,    -50:33:17
RAJ,    14:16:30.59
DECJ,    -60:37:59.5
RAJ,    14:18:50.283
DECJ,    -39:21:18.51
RAJ,    14:18:32.3
DECJ,    -59:45:00
RAJ,    14:18:42.7
DECJ,    -60:57:49
RAJ,    14:20:29.1
DECJ,    -54:16:23
RAJ,    14:20:03.062
DECJ,    -56:25:55.00
RAJ,    14:20:08.237
DECJ,    -60:48:16.43
RAJ,    14:22:27.07
DECJ,    -61:38:28
RAJ,    14:23:26.79
DECJ,    -69:53:42.82
RAJ,    14:24:12.76
DECJ,    -55:56:13.9
RAJ,    14:24:23
DECJ,    -56:40:47
RAJ,    14:24:32.11
DECJ,    -58:22:56.0
RAJ,    14:24:59.2
DECJ,    -64:38:10.0
RAJ,    14:25:36.56
DECJ,    -57:23:30.8
RAJ,    14:25:59.11
DECJ,    -57:59:10.2
RAJ,    14:25:07.7
DECJ,    -62:10:04.9
RAJ,    14:27:50.770
DECJ,    -41:58:56.3
RAJ,    14:28:26.297
DECJ,    -55:30:50.2
RAJ,    14:29:58.6
DECJ,    -59:11:36.6
RAJ,    14:29:25.90
DECJ,    -59:35:58.9
RAJ,    14:30:40.872
DECJ,    -66:23:05.04
RAJ,    14:31:44.6177
DECJ,    -47:15:27.574
RAJ,    14:31:03.4953
DECJ,    -57:40:11.670
RAJ,    14:32:52.27
DECJ,    -50:32:17.3
RAJ,    14:33:13.18
DECJ,    -60:38:34.7
RAJ,    14:34:05.3
DECJ,    -60:06:29.0
RAJ,    14:34:39.1
DECJ,    -60:29:49
RAJ,    14:33:59.7370
DECJ,    +72:57:26.512
RAJ,    14:35:00.36
DECJ,    -59:54:49.2
RAJ,    14:35:20.2765
DECJ,    -61:00:57.956
RAJ,    14:37:01.91
DECJ,    -59:59:01.4
RAJ,    14:37:15.31
DECJ,    -61:46:02.0
RAJ,    14:39:39.7420
DECJ,    -55:01:23.621
RAJ,    14:39
DECJ,    +76:55
RAJ,    14:40:31.307
DECJ,    -63:44:47.6
RAJ,    14:41:44.3
DECJ,    -61:37:24
RAJ,    14:43:26.97
DECJ,    -51:22:26
RAJ,    14:44:46.5
DECJ,    -59:41:19
RAJ,    14:44:06.02
DECJ,    -60:26:09.4
RAJ,    14:46:35.71391
DECJ,    -47:01:26.7675
RAJ,    14:49:25.43
DECJ,    -58:46:40.4
RAJ,    14:52:52.58
DECJ,    -58:51:13.3
RAJ,    14:52:51.898
DECJ,    -60:36:31.35
RAJ,    14:53:45.7175
DECJ,    +19:02:12.224
RAJ,    14:53:32.737
DECJ,    -64:13:15.59
RAJ,    14:54:10.908
DECJ,    -58:46:34.74
RAJ,    14:55:47.97069
DECJ,    -33:30:46.3833
RAJ,    14:55:06
DECJ,    -59:23
RAJ,    14:56:00.158
DECJ,    -68:43:39.25
RAJ,    14:57:40.19
DECJ,    -51:22:53
RAJ,    14:57:39.0
DECJ,    -59:00:51
RAJ,    14:57:31.9
DECJ,    -59:02:04
RAJ,    14:59:29.99
DECJ,    -60:53:20.7
RAJ,    15:01:44.9558
DECJ,    -00:46:23.52
RAJ,    15:01:51.0
DECJ,    -56:37:48
RAJ,    15:02:57.389
DECJ,    -56:53:39.21
RAJ,    15:02:43.8
DECJ,    -58:28:42
RAJ,    15:02:29.84
DECJ,    -61:28:50.3
RAJ,    15:02:18.615
DECJ,    -67:52:16.759
RAJ,    15:03:54.60
DECJ,    +21:11:09.3
RAJ,    15:04:49.14
DECJ,    -56:21:32
RAJ,    15:06:39.5
DECJ,    -51:58:10
RAJ,    15:07:34.18
DECJ,    -43:52:03.2
RAJ,    15:07:48.66
DECJ,    -66:40:57.1
RAJ,    15:09:25.6298
DECJ,    +55:31:32.394
RAJ,    15:09:27.13
DECJ,    -58:50:56.1
RAJ,    15:09:07.5
DECJ,    -60:15:18.6
RAJ,    15:10:48.9
DECJ,    -44:22:07
RAJ,    15:11:51.308
DECJ,    -54:14:40.3
RAJ,    15:11:07.0
DECJ,    -58:35:28
RAJ,    15:12:05.7
DECJ,    -54:31:19
RAJ,    15:12:43.026
DECJ,    -57:59:59.8
RAJ,    15:13:58.99
DECJ,    -57:39:01.4
RAJ,    15:13:55.62
DECJ,    -59:08:09.0
RAJ,    15:13:44.78
DECJ,    -59:46:31.9
RAJ,    15:14:14.56
DECJ,    -48:34:19.5
RAJ,    15:14:19.1141
DECJ,    -49:46:15.516
RAJ,    15:14:59.10
DECJ,    -59:25:43.3
RAJ,    15:15:09.3
DECJ,    -57:20:49
RAJ,    15:17:27.34
DECJ,    -43:56:17.9
RAJ,    15:17:29.376
DECJ,    -46:36:00.6
RAJ,    15:18:33.3176
DECJ,    02:05:27.55
RAJ,    15:18:31.458
DECJ,    02:05:15.47
RAJ,    15:18:32.788893
DECJ,    +02:04:47.8153
RAJ,    15:18:34
DECJ,    +02:04:58
RAJ,    15:18:34
DECJ,    +02:04:58
RAJ,    15:18:59.1104
DECJ,    -06:27:07.70
RAJ,    15:18:16.799084
DECJ,    49:04:34.25119
RAJ,    15:18:13.50
DECJ,    -54:15:45.0
RAJ,    15:19:47.59
DECJ,    -57:34:13.6
RAJ,    15:19:35.81
DECJ,    -61:06:54.6
RAJ,    15:19:09.56
DECJ,    -63:08:19.5
RAJ,    15:22:06.7
DECJ,    -55:25:17.5
RAJ,    15:22:05.3
DECJ,    -57:35:00
RAJ,    15:22:42.27
DECJ,    -58:29:02.7
RAJ,    15:24:49.86
DECJ,    -56:25:23.4
RAJ,    15:24:21.43
DECJ,    -57:06:35
RAJ,    15:24:24.65
DECJ,    -58:19:14.1
RAJ,    15:25:28.35
DECJ,    -54:17:20
RAJ,    15:25:36.064
DECJ,    -55:23:27.2
RAJ,    15:25:28.1340
DECJ,    -55:45:49.842
RAJ,    15:25:41.45
DECJ,    -56:05:13
RAJ,    15:26:41.2
DECJ,    -56:33:43
RAJ,    15:27:58.93
DECJ,    -39:31:35
RAJ,    15:27:40.9
DECJ,    -55:52:07
RAJ,    15:28:34.9542
DECJ,    -31:46:06.836
RAJ,    15:28:08.033
DECJ,    -41:09:28.8
RAJ,    15:28:39.18
DECJ,    -55:47:23
RAJ,    15:29:15.1066
DECJ,    -38:28:45.85
RAJ,    15:29:57.6
DECJ,    -53:55:36
RAJ,    15:29:35.8
DECJ,    -56:11:29
RAJ,    15:30:26.87
DECJ,    -53:27:56.3
RAJ,    15:30:52
DECJ,    -63:43:33
RAJ,    15:31:08.05
DECJ,    -40:12:30.9
RAJ,    15:31:27.91
DECJ,    -56:10:55.0
RAJ,    15:32:35.5
DECJ,    -53:08:06
RAJ,    15:32:18
DECJ,    -56:32
RAJ,    15:34:52.00
DECJ,    -44:28:09.4
RAJ,    15:34:08
DECJ,    -46:14
RAJ,    15:34:08.37
DECJ,    -53:34:19.3
RAJ,    15:34:33.59
DECJ,    -54:05:39.7
RAJ,    15:35:17.07
DECJ,    -41:14:03.1
RAJ,    15:35:55.92
DECJ,    -44:15:08.4
RAJ,    15:35:58.26
DECJ,    -54:50:26
RAJ,    15:35:16.76
DECJ,    -58:48:27.7
RAJ,    15:36:17.382
DECJ,    -36:02:58.8
RAJ,    15:36
DECJ,    -49:48
RAJ,    15:36:04.82
DECJ,    -54:33:15
RAJ,    15:36:17.72
DECJ,    -59:07:03.6
RAJ,    15:37:09.961730
DECJ,    +11:55:55.43387
RAJ,    15:37:28.2
DECJ,    -49:12:03
RAJ,    15:37:15.73
DECJ,    -51:53:06
RAJ,    15:37:51.0
DECJ,    -56:45:4
RAJ,    15:38:06.07
DECJ,    +23:45:04.0
RAJ,    15:38:48.95
DECJ,    -54:38:17
RAJ,    15:38:40.83
DECJ,    -55:19:46
RAJ,    15:38:45.03
DECJ,    -55:51:36.9
RAJ,    15:38:43.29
DECJ,    -56:21:55.5
RAJ,    15:38:05.7
DECJ,    -56:38:12
RAJ,    15:38:18.18
DECJ,    -57:32:29.3
RAJ,    15:38:08.41
DECJ,    -57:50:17.1
RAJ,    15:39:40.84
DECJ,    -48:28:57
RAJ,    15:39:07.97
DECJ,    -55:21:11.2
RAJ,    15:39:13.96
DECJ,    -56:26:25.4
RAJ,    15:39:24.70
DECJ,    -63:22:53.2
RAJ,    15:40:59.02
DECJ,    -57:36:57
RAJ,    15:41:55
DECJ,    -42:18:50
RAJ,    15:41:49.6
DECJ,    -55:35:01
RAJ,    15:42:45.471
DECJ,    -50:34:01.4
RAJ,    15:42:19.93
DECJ,    -51:33:35
RAJ,    15:42:54.51
DECJ,    -53:03:41
RAJ,    15:43:30.1579
DECJ,    -06:20:45.25
RAJ,    15:43:38.8250
DECJ,    +09:29:16.339
RAJ,    15:43:58.25
DECJ,    -50:13:58
RAJ,    15:43:44.1498
DECJ,    -51:49:54.685
RAJ,    15:43:56.25
DECJ,    -54:59:13.7
RAJ,    15:44:04.48722
DECJ,    +49:37:55.2545
RAJ,    15:44:59.844
DECJ,    -53:08:46.5
RAJ,    15:45:55.94596
DECJ,    -45:50:37.5272
RAJ,    15:46:03.44
DECJ,    -37:47:10.1
RAJ,    15:46:07.4
DECJ,    -53:02:23.0
RAJ,    15:46
DECJ,-59
RAJ,    15:47:46.058
DECJ,    -09:44:7.8
RAJ,    15:47:30.60
DECJ,    -57:50:29.4
RAJ,    15:47:34.99
DECJ,    -58:39:09.8
RAJ,    15:48:23.26
DECJ,    -48:21:49.7
RAJ,    15:48:19.47
DECJ,    -49:27:40.4
RAJ,    15:48:44.03
DECJ,    -56:07:33.9
RAJ,    15:49:40.941
DECJ,    +21:13:26.9
RAJ,    15:49:21.154
DECJ,    -48:48:37.44
RAJ,    15:49:05
DECJ,    -57:21:37
RAJ,    15:49:47.9
DECJ,    -57:22:02
RAJ,    15:50:02.95
DECJ,    -52:42:07.0
RAJ,    15:50:04.8
DECJ,    -53:17:21
RAJ,    15:50:54.12386
DECJ,    -54:18:24.1141
RAJ,    15:51:07.215
DECJ,    -06:58:06.5
RAJ,    15:51:48.02
DECJ,    -44:24:42
RAJ,    15:51:41.25
DECJ,    -53:10:59.6
RAJ,    15:52:13.2709
DECJ,    -49:37:49.744
RAJ,    15:52:38
DECJ,    -62:14:31
RAJ,    15:53:59.6
DECJ,    -54:56:06
RAJ,    15:54:27.15
DECJ,    -52:09:38.3
RAJ,    15:54:40.5
DECJ,    -55:12:33
RAJ,    15:55:40.097
DECJ,    -05:15:57.4
RAJ,    15:55:17.952
DECJ,    -31:34:20.10
RAJ,    15:56:51.5
DECJ,    -53:58:55
RAJ,    15:57:00.2580
DECJ,    -42:58:12.66
RAJ,    15:58:41.45
DECJ,    -54:19:26
RAJ,    15:58:30.53
DECJ,    -57:56:26.1
RAJ,    15:59:41.526126
DECJ,    -44:38:45.90177
RAJ,    15:59:21.3
DECJ,    -55:45:40
RAJ,    16:00:51.903452
DECJ,    -30:53:49.3653
RAJ,    16:00:53.031
DECJ,    -50:44:20.96
RAJ,    16:00:19.93
DECJ,    -57:51:14.7
RAJ,    16:00:35.0
DECJ,    -59:16:59
RAJ,    16:01:24
DECJ,    -50:23
RAJ,    16:01:27.3
DECJ,    -52:44:9
RAJ,    16:01:54.91
DECJ,    -53:35:43.2
RAJ,    16:02:18.2
DECJ,    -49:57:32
RAJ,    16:02:18.8
DECJ,    -51:00:02
RAJ,    16:03:53.697
DECJ,    -35:39:57.1
RAJ,    16:03:31.46
DECJ,    -56:57:44.19
RAJ,    16:03:35.67751
DECJ,    -72:02:32.72985
RAJ,    16:04:32
DECJ,    -44:43
RAJ,    16:04:29.41
DECJ,    -47:18:47.9
RAJ,    16:04:22.999
DECJ,    -49:09:58.34
RAJ,    16:04:29.177
DECJ,    -72:03:30.46
RAJ,    16:05:18.52
DECJ,    +32:49:18.0
RAJ,    16:05:19.0
DECJ,    -52:15:48
RAJ,    16:05:16.3
DECJ,    -52:57:34
RAJ,    16:07:12.1034
DECJ,    -00:32:40.83
RAJ,    16:07:49.3
DECJ,    -51:40:16
RAJ,    16:07:48.711
DECJ,    -64:49:43.08
RAJ,    16:09:05.35
DECJ,    -19:30:08
RAJ,    16:09:41.13
DECJ,    -46:16:22.5
RAJ,    16:09:26.7
DECJ,    -51:58:18
RAJ,    16:10:11
DECJ,    -17:50
RAJ,    16:10:44.30
DECJ,    -50:06:42.2
RAJ,    16:10:12.82
DECJ,    -53:03:49
RAJ,    16:11
DECJ,    -01:28
RAJ,    16:11:02.7
DECJ,    -48:11:39
RAJ,    16:11:46.63
DECJ,    -49:49:57.2
RAJ,    16:11:03.20
DECJ,    -52:09:23.6
RAJ,    16:11:51.313
DECJ,    -58:47:42.33
RAJ,    16:12:23.432
DECJ,    20:08:18.33
RAJ,    16:12:26.06
DECJ,    -24:08:04
RAJ,    16:12:54
DECJ,    -49:27
RAJ,    16:12:00.6
DECJ,    -51:36:54
RAJ,    16:12:06
DECJ,    -55:09
RAJ,    16:12:27.816
DECJ,    -58:05:29.2
RAJ,    16:13:29.03
DECJ,    -47:14:25.8
RAJ,    16:13:42.46
DECJ,    -52:11:21.0
RAJ,    16:13:57.49
DECJ,    -52:34:17
RAJ,    16:14
DECJ,    -23:15
RAJ,    16:14:43
DECJ,    -38:46:15
RAJ,    16:14:31.227
DECJ,    -39:37:28.8
RAJ,    16:14:11.29
DECJ,    -50:48:03.5
RAJ,    16:14:45.7
DECJ,    -51:44:49
RAJ,    16:14:50.38
DECJ,    -54:02:47
RAJ,    16:15:01.191
DECJ,    -54:44:32.4
RAJ,    16:15:40.43
DECJ,    -55:37:00.5
RAJ,    16:16:29.89
DECJ,    -50:17:14.9
RAJ,    16:16:30.9
DECJ,    -51:09:17
RAJ,    16:16:23.4
DECJ,    -52:08:48
RAJ,    16:17:23.38
DECJ,    -42:16:59
RAJ,    16:17:35.105
DECJ,    -46:08:36.5
RAJ,    16:17:29.3
DECJ,    -50:55:13.2
RAJ,    16:18:30
DECJ,    -39:19
RAJ,    16:18:06.80
DECJ,    -47:23:19.1
RAJ,    16:19:06
DECJ,    -42:02
RAJ,    16:20:41.52
DECJ,    -49:27:37.1
RAJ,    16:20:14.44
DECJ,    -54:14:51.7
RAJ,    16:21:04.71
DECJ,    -50:39:48.6
RAJ,    16:21:55.8
DECJ,    -52:43:44
RAJ,    16:22:04.58
DECJ,    -37:51:13.9
RAJ,    16:22:45.468
DECJ,    -43:32:28.2
RAJ,    16:22:30.060
DECJ,    -43:47:21.4
RAJ,    16:22:47.19
DECJ,    -48:02:13.1
RAJ,    16:22:05.45
DECJ,    -48:46:29
RAJ,    16:22:37.5
DECJ,    -49:44:30
RAJ,    16:22:44.80
DECJ,    -49:50:54.4
RAJ,    16:22:03.6681
DECJ,    -66:17:16.978
RAJ,    16:23:42.701
DECJ,    -08:41:36.4
RAJ,    16:23:38.2218
DECJ,    -26:31:53.769
RAJ,    16:23:48.34
DECJ,    -42:56:52
RAJ,    16:23:54.80
DECJ,    -49:49:4
RAJ,    16:24:21.361
DECJ,    -44:11:33.8
RAJ,    16:24:18.7
DECJ,    -46:13:02
RAJ,    16:24:54.89
DECJ,    -47:21:27
RAJ,    16:25:10.33
DECJ,    -40:48:21.5
RAJ,    16:25:18.05
DECJ,    -49:04:33.6
RAJ,    16:25:16.41
DECJ,    -49:13:44.6
RAJ,    16:27:00
DECJ,    -44:22
RAJ,    16:26:48.98
DECJ,    -45:37:25.6
RAJ,    16:26:42.5
DECJ,    -48:07:54
RAJ,    16:26:06.851
DECJ,    -66:21:15.27
RAJ,    16:27:18.759
DECJ,    +14:19:20.7
RAJ,    16:27:28.75
DECJ,    -47:06:50.2
RAJ,    16:27:10.34
DECJ,    -48:45:08
RAJ,    16:27:42
DECJ,    -49:54
RAJ,    16:27:30
DECJ,    -51:08
RAJ,    16:27:21.08
DECJ,    -55:47:52.4
RAJ,    16:27:52.59
DECJ,    -59:36:55.3
RAJ,    16:27
DECJ,    +86:54
RAJ,    16:28:07.00
DECJ,    -32:05:48.9
RAJ,    16:28:26.83
DECJ,    -48:04:59
RAJ,    16:28:30.9
DECJ,    -48:28:42
RAJ,    16:29:35.81
DECJ,    -36:36:13
RAJ,    16:29
DECJ,    +43:59
RAJ,    16:29:08.7706
DECJ,    -69:02:45.294
RAJ,    16:30
DECJ,37
RAJ,    16:30:02.47
DECJ,    -47:19:42
RAJ,    16:30:37.47
DECJ,    -47:33:05.0
RAJ,    16:31:52.47
DECJ,    -16:12:52.0
RAJ,    16:31:18.33
DECJ,    -41:55:03.7
RAJ,    16:32:54.20
DECJ,    -10:13:18
RAJ,    16:32:14.00
DECJ,    -45:09:09
RAJ,    16:32:49.813
DECJ,    -46:21:48.6
RAJ,    16:32:16.72
DECJ,    -47:57:34.3
RAJ,    16:32:39.74
DECJ,    -48:18:52.6
RAJ,    16:33:55.30
DECJ,    -20:10:09
RAJ,    16:33:47.048
DECJ,    -44:53:07.8
RAJ,    16:33:05.4
DECJ,    -48:05:36
RAJ,    16:33:00.103
DECJ,    -50:15:08.1
RAJ,    16:34:30
DECJ,    -49:52
RAJ,    16:34:04.99
DECJ,    -51:07:45.6
RAJ,    16:34:19.17
DECJ,    -56:40:48.7
RAJ,    16:35:47.36
DECJ,    -15:11:52
RAJ,    16:35:52
DECJ,    -26:16:17
RAJ,    16:35:55.4
DECJ,    -45:13:27
RAJ,    16:35:51.844
DECJ,    -47:35:23.31
RAJ,    16:35:55.4
DECJ,    -49:44:36
RAJ,    16:35:09.08
DECJ,    -59:54:41
RAJ,    16:36:16.53
DECJ,    -44:40:25
RAJ,    16:36:32.0
DECJ,    -48:03:55
RAJ,    16:36:55.15
DECJ,    -49:33:10
RAJ,    16:37:56.8
DECJ,    -43:35:42
RAJ,    16:37:53.15
DECJ,    -44:50:26.3
RAJ,    16:37:58.710
DECJ,    -45:53:27.3
RAJ,    16:37:36
DECJ,    -46:13
RAJ,    16:37:13.77
DECJ,    -46:42:15
RAJ,    16:37:11.4
DECJ,    -47:21:03
RAJ,    16:37:58.68
DECJ,    -48:16:12
RAJ,    16:38:37.349
DECJ,    -38:15:03.4
RAJ,    16:38:15.56
DECJ,    -39:51:59
RAJ,    16:38:31
DECJ,    -42:33:56
RAJ,    16:38:52.88
DECJ,    -43:44:04
RAJ,    16:38:18
DECJ,    -44:40
RAJ,    16:38:46.221
DECJ,    -44:17:03.6
RAJ,    16:38:22.98
DECJ,    -46:08:11.6
RAJ,    16:38:12.94
DECJ,    -47:25:32
RAJ,    16:38:59.96
DECJ,    -52:26:57.4
RAJ,    16:39:06.85
DECJ,    -43:59:52
RAJ,    16:39:21.201
DECJ,    -46:04:33.1
RAJ,    16:40:16.744825
DECJ,    +22:24:08.84178
RAJ,    16:40:43.52
DECJ,    -46:31:35.4
RAJ,    16:40:47.62
DECJ,    -46:48:45
RAJ,    16:40:13.19
DECJ,    -47:15:35.3
RAJ,    16:40:43.56
DECJ,    -49:51:02.1
RAJ,    16:41:18.04
DECJ,    -23:47:36
RAJ,    16:41:40.880
DECJ,    +36:27:15.44
RAJ,    16:41:41
DECJ,    +36:27:37
RAJ,    16:41:41
DECJ,    +36:27:37
RAJ,    16:41:41
DECJ,    +36:27:37
RAJ,    16:41:41
DECJ,    +36:27:37
RAJ,    16:43:38.160985
DECJ,    -12:24:58.6783
RAJ,    16:43:36.97
DECJ,    -45:05:46.0
RAJ,    16:43:20.40
DECJ,    -45:22:01
RAJ,    16:43:13.52
DECJ,    -45:50:54.5
RAJ,    16:44:36
DECJ,    -44:10
RAJ,    16:44:49.281
DECJ,    -45:59:09.5
RAJ,    16:44:06
DECJ,    -46:26
RAJ,    16:44:38.5
DECJ,    -46:57:38
RAJ,    16:45:02.0414
DECJ,    -03:17:58.32
RAJ,    16:45:34.415
DECJ,    +10:12:16.04
RAJ,    16:46:18.13
DECJ,    -21:42:09.0
RAJ,    16:46:55.3
DECJ,    -43:08:07
RAJ,    16:46:51.3
DECJ,    -43:46:38
RAJ,    16:46:36.35
DECJ,    -51:23:14.6
RAJ,    16:46:54.8
DECJ,    -68:31:51
RAJ,    16:47:46.51
DECJ,    -36:07:04
RAJ,    16:47:10.20
DECJ,    -45:52:16.8
RAJ,    16:48
DECJ,    +66:04
RAJ,    16:48:06.070
DECJ,    -32:56:40.8
