74.745833,-67.716667
75.278167,45.276089
75.519004,46.901692
75.710542,-66.299667
77.350000,8.950000
77.495833,38.200000
77.985417,-65.143472
78.527886,-40.046916
78.716000,-44.118472
79.291667,22.266667
79.750000,44.000000
80.000000,54.416667
79.945487,-69.539856
80.433333,-68.583333
80.596083,-68.783944
81.485201,11.255300
81.503750,-66.076750
82.217767,22.001111
82.462167,-66.877278
83.247958,-66.660361
83.016667,-69.766667
83.357583,4.033472
83.250000,67.000000
83.633221,22.014461
83.650708,-67.063556
83.916667,-66.866667
83.750000,-69.583333
84.128292,-75.732417
84.429167,-69.350000
84.447567,-69.172189
84.604405,28.285878
85.154650,32.127028
85.046675,-69.331714
85.128333,-71.425389
85.645833,-68.266667
85.790250,23.484722
85.969625,-68.857028
86.250000,-3.166667
86.619833,24.689167
88.520875,31.128056
88.750000,39.800000
88.757708,-70.946000
89.381038,15.835013
90.193750,-57.948333
90.495759,-5.464044
91.250000,37.000000
92.204167,0.650000
92.495359,21.500789
92.556634,-21.007782
92.750000,37.300000
92.816667,30.266667
93.433231,-2.013114
93.300625,37.527306
93.571500,22.510000
93.543116,-33.498366
93.500000,83.233333
95.296754,3.612644
95.342129,10.044095
95.250000,25.000000
95.543792,37.820444
95.944829,3.668556
96.437500,10.266667
96.973453,6.831703
96.934062,7.109250
96.804167,16.200000
97.150762,9.153861
97.273867,24.262028
97.612317,-0.768292
97.705852,-28.578550
97.864683,10.617361
98.434208,6.543028
98.475637,17.770252
98.286917,-20.251972
98.825000,5.553056
99.140600,-45.825728
99.020194,51.483323
101.496175,51.970811
101.500000,80.150000
101.629146,9.097028
101.815333,9.233194
103.046275,-1.708417
103.312875,80.866728
104.125863,-22.473764
104.204125,-54.820811
104.563371,0.376472
104.950558,14.239306
105.157508,64.303111
105.663750,-49.942833
107.385554,-59.398778
107.900750,9.523611
107.975788,-68.513171
109.780750,-25.750064
110.104008,-31.430579
110.428770,-20.635295
111.533833,-26.210583
112.318542,-14.810222
113.352500,-23.765611
113.500000,-15.983333
113.841667,-62.966667
114.433629,-22.034811
114.463535,-30.661310
114.463535,-30.661310
114.250000,69.233333
114.634704,-40.711372
115.250000,41.066667
115.704408,-28.378822
115.500000,66.333333
116.259583,-53.856111
116.747992,-45.490736
116.500000,66.600000
117.456979,-42.795039
117.500000,57.000000
118.669533,32.532278
119.621128,-15.469094
121.092500,-36.793194
121.520833,8.283333
121.597500,-41.375250
121.946604,-54.357350
122.048458,-39.631361
122.432875,-47.898650
123.061675,-39.096922
123.747917,74.484917
123.786567,9.664083
124.705417,-30.825278
124.608063,-32.541814
125.109924,-13.848850
125.249717,-38.445244
125.204625,-39.365472
125.064375,-41.243444
125.435983,-42.357072
125.489022,-43.004743
125.790700,1.986781
126.066667,0.450000
126.714097,26.623275
127.885125,-44.103306
128.567917,-41.997500
128.708333,-60.583333
128.762833,-37.130972
128.904167,-42.543611
128.835881,-45.176354
129.273508,6.170711
129.433333,-24.796667
129.338258,-41.587325
129.578338,-26.358208
129.628333,-39.789444
130.141167,-53.543194
130.522375,-48.855778
130.890917,7.313278
130.791183,-50.378639
131.988875,-43.282444
132.220833,16.716667
132.427458,-63.376389
133.900750,-46.737056
133.831542,-46.972944
134.247125,-61.631472
134.479829,-44.402867
135.183140,-31.741917
135.417167,-46.413472
135.635000,-63.420000
136.246667,-42.770556
136.045000,-74.995222
136.349583,-45.614722
136.466342,-51.463531
136.313521,-60.322794
136.816250,-51.966458
137.159093,-17.660464
137.148042,-49.218472
137.400000,-72.202333
137.500000,77.466667
138.177917,-38.850833
139.866125,-60.680667
140.558425,6.639806
140.562338,-49.820022
140.500000,-52.000000
140.991667,-31.950000
141.036208,-53.045611
141.129167,-58.235111
141.904167,23.783333
142.183333,6.233333
142.829658,-19.048615
143.163125,-32.287278
143.095250,-53.453056
143.742500,-41.905417
143.617917,-52.824222
145.242583,-54.477944
145.408333,-39.683333
145.421446,-52.734578
145.565958,-55.881194
145.726925,-56.962067
145.875417,16.526944
145.854167,22.933333
145.750000,41.150000
146.120650,-13.911564
146.409392,-48.554028
146.531667,9.865278
146.841667,27.700000
147.335696,-69.044889
148.071667,-38.652833
148.288790,7.926597
148.525167,-54.514861
148.872917,-53.071306
148.750000,-61.800000
149.250000,-6.283333
149.483375,-54.534417
149.859417,-48.163194
150.117254,-51.832811
150.408250,-55.118528
150.285833,-55.983389
150.384292,-59.654944
150.741250,-55.993611
150.585417,-59.327000
150.839917,-47.783889
151.652500,-63.194778
152.500000,15.850000
153.029167,-42.583333
153.139309,53.117389
153.228750,-58.507111
153.202083,-58.961111
153.382725,-59.574083
153.575000,-48.828333
153.908167,-57.320222
154.130000,-53.753833
154.050417,-58.316986
154.088167,-58.953361
154.303583,-56.358528
154.463868,-71.944902
154.967250,-57.818306
155.058458,-59.359444
155.047500,-60.435222
155.353417,-56.030806
155.741670,10.031325
155.617083,-58.225000
155.948697,0.644679
155.762083,-57.768056
156.161161,-7.322047
157.116667,-58.318111
157.759333,-61.297389
158.115375,-52.102361
158.029167,-59.166667
158.762833,-63.755114
159.054471,-49.439381
159.083500,-65.985908
159.000000,-83.283333
159.612221,0.545444
159.582083,-58.524217
160.400817,-19.703781
160.502542,-55.351528
160.980375,-61.280778
161.136667,-57.622028
161.459112,-45.165034
161.680125,3.068583
161.578625,-58.231056
161.983333,-58.683333
161.867842,-67.164185
162.050833,-58.534944
162.459750,-58.562389
162.529667,-59.889278
163.158792,-59.912250
163.222458,-63.804611
163.740625,-59.720583
163.626917,-59.775278
163.536833,-64.877083
163.952083,-60.381111
163.913292,-60.477083
163.977542,-62.613417
163.936292,-69.086500
164.182458,-57.159583
164.106458,-62.979889
164.191583,-71.298165
164.471408,-47.916000
164.495688,-52.448961
164.364167,-79.240056
164.642708,-59.960111
164.753750,-57.703944
165.437333,-61.027667
165.404968,-64.410926
165.500000,65.116667
165.888725,-54.062012
165.881167,-60.426775
166.071925,-61.051078
166.350000,-43.950278
166.359042,-61.130944
166.618500,-64.650000
166.893583,-59.121861
166.994583,-59.784444
166.801250,-61.733056
167.501667,-56.625806
167.750000,58.866667
168.061708,-61.058639
168.160542,-66.218000
168.212500,-69.441944
168.593833,-61.009500
168.910000,50.503414
168.973667,-60.871611
169.179525,-41.378878
169.349208,-61.906111
169.437500,-64.799444
169.809583,-61.463750
169.920000,-79.608417
170.093333,-36.308944
170.329954,-54.734861
171.491667,78.383333
170.815213,-48.739653
170.923750,-61.035056
170.981454,-62.986317
170.967542,-66.863631
171.000000,-36.000000
171.235292,-56.644361
171.162500,-59.271944
171.247917,-64.354722
171.434857,-58.421355
171.480075,-60.235169
171.500000,-27.616667
171.719200,-60.911100
171.590292,-69.704250
172.194583,-62.319167
172.337500,-53.516667
172.568042,-58.433972
172.543500,-59.426139
172.632971,-68.124589
173.137500,-46.918333
173.065583,-56.458028
173.464375,-62.847389
173.983333,-49.425278
173.750000,-60.916667
174.013532,15.851244
174.009042,-55.418972
174.383704,-67.009169
174.590083,-62.133139
175.356788,-31.131278
175.279225,-65.755309
175.500000,1.316667
175.718750,-62.501083
175.812771,-51.977747
175.790792,-55.601250
176.145000,-61.780278
176.008792,-62.291750
176.532250,-60.516500
176.750000,-66.000000
177.118875,-57.420167
177.157500,-64.259167
177.986917,-61.138222
178.041667,-58.009444
178.224167,-60.205833
178.250000,-21.300000
178.583750,-62.834083
179.031042,-57.117194
179.089583,-59.153417
179.284025,-51.215594
179.313500,-62.414131
179.840417,-64.165833
179.898792,-79.168222
180.345875,-63.116528
180.618346,-58.342611
181.153000,-68.721442
181.840875,-50.841750
182.503792,-52.441222
182.524950,-55.984422
182.675000,-65.834611
182.850750,-63.412556
183.535083,-58.507194
183.752583,-53.475444
184.083333,-50.450278
184.174542,-62.399389
184.030582,-64.169229
185.074417,-63.312917
185.717917,-57.638889
186.184375,-62.144750
186.092438,-64.131642
186.432612,-55.945317
186.369292,-60.593778
186.428333,-64.145278
186.708333,-32.450000
186.994683,-48.895206
186.751839,-62.145497
186.800000,-63.150000
187.797138,-14.195453
187.940667,-46.162556
187.804167,-63.055000
188.079583,-47.714139
188.074333,-65.017592
188.381250,-63.208056
188.416250,-63.748611
188.829167,-55.266667
188.990500,-63.908444
189.246458,-50.560083
189.357917,-67.426083
189.918589,24.897025
189.995833,-68.541028
190.073375,-41.414361
190.897417,-57.595222
190.821492,-64.389958
191.047833,-50.889056
191.198721,-63.996500
191.159583,-65.520000
191.338000,-62.648861
191.658333,22.883333
192.193167,-63.736000
192.136958,-64.733333
192.476333,-65.122167
192.970583,-74.120844
193.177583,-63.242417
193.368092,-58.344692
193.635333,-61.847444
193.978583,-61.519472
193.825000,-62.800000
194.844583,-67.694444
195.014903,12.682353
195.409417,8.565972
195.440667,-63.092750
195.367917,-63.177917
195.500000,-32.000000
195.516667,-63.748056
195.580000,-63.224722
195.698511,-63.835740
195.750083,-63.083556
196.337083,-62.056000
196.366667,-62.944167
196.348750,-64.923972
196.400000,-66.650000
196.685833,-62.700833
196.659125,-66.289389
196.977917,-63.309722
196.920833,-67.057500
197.201125,21.451883
197.185788,-46.841583
197.087833,-58.737167
197.319167,-64.266389
197.251208,-65.437944
197.940517,-34.508431
198.000000,0.850000
198.229167,18.166667
198.019167,-54.045000
198.224292,-55.279750
198.029833,-64.015444
198.345833,9.532222
198.597500,-61.021111
199.192917,-62.536722
199.442875,-57.991806
199.436208,-63.047833
199.834542,-60.946297
199.859667,-61.090611
200.052833,-35.207222
200.224675,-53.985106
200.000000,67.500000
200.414833,-59.381139
200.442417,83.394144
200.725000,-62.850000
200.633958,-62.698194
200.575000,-63.493611
201.182917,-61.766667
201.056875,-63.039194
201.742792,-58.991417
201.635833,-64.145556
201.513333,-67.014167
201.989950,-7.924944
201.822500,-62.379056
201.781125,-63.020942
201.792792,-64.003639
202.026800,-43.962256
202.139917,-49.359278
202.263750,-61.983056
202.750042,-52.757056
203.000000,-3.433333
203.436788,-44.823950
203.625455,-58.654596
203.900000,-36.700000
204.334792,-63.106472
204.382846,-64.384699
204.538958,-62.071861
204.985786,-47.201533
204.985833,-66.302167
205.001333,-64.945250
205.280708,-60.392972
205.427625,-62.339083
205.545833,28.375556
205.546196,28.377817
205.545833,28.375556
205.542500,28.376667
206.165000,-60.991944
206.435125,-61.258500
206.593125,-49.302000
206.830750,-59.794389
207.176667,-63.117778
207.402708,-61.504750
207.325000,-63.933333
207.567158,-51.256881
208.143542,-68.060306
208.645833,-62.825000
208.994500,-51.898278
208.903958,-57.787500
208.996292,-59.416917
208.838917,-62.105583
209.210658,-55.353600
209.354167,-62.466667
209.260125,-64.491722
209.675000,-25.550000
209.992583,-60.635556
210.126417,-14.637333
210.190375,-63.428500
210.468667,-63.962650
210.737500,-51.400000
210.808333,-63.174167
210.767083,-76.782639
211.166667,12.050000
211.339273,-46.933975
211.301708,-56.690056
211.505000,-58.108889
211.708500,-61.357750
211.994333,-60.816333
211.985417,-61.899722
212.320417,-69.892889
212.600000,-61.533333
212.530708,-74.081478
213.248417,-61.191806
213.032042,-61.758000
213.232667,79.367694
213.291125,-61.686944
213.374583,-62.093889
213.272792,-62.374389
213.380483,-63.126514
213.607083,-68.049444
213.880292,-66.353389
214.185833,-50.554722
214.127458,-60.633194
214.709513,-39.355142
214.634583,-59.750000
214.677917,-60.963611
215.121250,-54.273056
215.012758,-56.431944
215.034321,-60.804564
215.612792,-61.641111
215.861625,-69.895228
216.053167,-55.937194
216.095833,-56.679722
216.133792,-58.382222
216.246667,-64.636111
216.402333,-57.391889
216.496292,-57.986167
216.282083,-62.168028
216.961542,-41.982306
217.109571,-55.513944
217.494167,-59.193500
217.357917,-59.599694
217.670300,-66.384733
217.935907,-47.257659
217.764564,-57.669908
218.217792,-50.538139
218.304917,-60.642972
218.522083,-60.108056
218.662917,-60.496944
218.498904,72.957364
218.751500,-59.913667
218.834485,-61.016099
219.257958,-59.983722
219.313792,-61.767222
219.915592,-55.023228
219.750000,76.916667
220.130446,-63.746556
220.434583,-61.623333
220.862375,-51.373889
221.193750,-59.688611
221.025083,-60.435944
221.648808,-47.024102
222.355958,-58.777889
223.219083,-58.853694
223.216242,-60.608708
223.440490,19.036729
223.386404,-64.220997
223.545450,-58.776317
223.949878,-33.512884
223.775000,-59.383333
224.000658,-68.727569
224.417458,-51.381389
224.412500,-59.014167
224.382917,-59.034444
224.874958,-60.889083
225.437316,-0.773200
225.462500,-56.630000
225.739121,-56.894225
225.682500,-58.478333
225.624333,-61.480639
225.577562,-67.871322
225.977500,21.185917
226.204750,-56.358889
226.664583,-51.969444
226.892417,-43.867556
226.952750,-66.682528
227.356791,55.525665
227.363042,-58.848917
227.281250,-60.255167
227.703750,-44.368611
227.963783,-54.244528
227.779167,-58.591111
228.023750,-54.521944
228.179275,-57.999944
228.495792,-57.650389
228.481750,-59.135833
228.436583,-59.775528
228.560667,-48.572083
228.579642,-49.770977
228.746250,-59.428694
228.788750,-57.346944
229.363917,-43.938306
229.372400,-46.600167
229.638823,2.090986
229.631075,2.087631
229.636620,2.079949
229.641667,2.082778
229.641667,2.082778
229.746293,-6.452139
229.569996,49.076181
229.556250,-54.262500
229.948292,-57.570444
229.899208,-61.115167
229.789833,-63.138750
230.527917,-55.421528
230.522083,-57.583333
230.676125,-58.484083
231.207750,-56.423167
231.089292,-57.109722
231.102708,-58.320583
231.368125,-54.288889
231.400267,-55.390889
231.367225,-55.763845
231.422708,-56.086944
231.671667,-56.561944
231.995542,-39.526389
231.920417,-55.868611
232.145643,-31.768566
232.033471,-41.158000
232.163250,-55.789722
232.312944,-38.479403
232.490000,-53.926667
232.399167,-56.191389
232.611958,-53.465639
232.716667,-63.725833
232.783542,-40.208583
232.866292,-56.181944
233.147917,-53.135000
233.075000,-56.533333
233.716667,-44.469278
233.533333,-46.233333
233.534875,-53.572028
233.639958,-54.094361
233.821125,-41.234194
233.983000,-44.252333
233.992750,-54.840556
233.819833,-58.807694
234.072425,-36.049667
234.000000,-49.800000
234.020083,-54.554167
234.073833,-59.117667
234.291507,11.932065
234.367500,-49.200833
234.315542,-51.885000
234.462500,-56.751111
234.525292,23.751111
234.703958,-54.638056
234.670125,-55.329444
234.687625,-55.860250
234.680375,-56.365417
234.523750,-56.636667
234.575750,-57.541472
234.535042,-57.838083
234.920167,-48.482500
234.783208,-55.353111
234.808167,-56.440389
234.852917,-63.381444
235.245917,-57.615833
235.479167,-42.313889
235.456667,-55.583611
235.689462,-50.567056
235.583042,-51.559722
235.727125,-53.061389
235.875658,-6.345903
235.911771,9.487872
235.992708,-50.232778
235.933958,-51.831857
235.984375,-54.987139
236.018697,49.632015
236.249350,-53.146250
236.483108,-45.843758
236.514333,-37.786139
236.530833,-53.039722
236.500000,-59.000000
236.941908,-9.735500
236.877500,-57.841500
236.895792,-58.652722
237.096917,-48.363806
237.081125,-49.461222
237.183458,-56.126083
237.420588,21.224139
237.338142,-48.810400
237.270833,-57.360278
237.449583,-57.367222
237.512292,-52.701944
237.520000,-53.289167
237.725516,-54.306698
237.780063,-6.968472
237.950083,-44.411667
237.921875,-53.183222
238.055295,-49.630484
238.158333,-62.241944
238.498333,-54.935000
238.613125,-52.160639
238.668750,-55.209167
238.917071,-5.265944
238.824800,-31.572250
239.214583,-53.981944
239.251075,-42.970183
239.672708,-54.323889
239.627208,-57.940583
239.923026,-44.646084
239.838750,-55.761111
240.216264,-30.897046
240.220963,-50.739156
240.083042,-57.854083
240.145833,-59.283056
240.350000,-50.383333
240.363750,-52.735833
240.478792,-53.595333
240.575833,-49.958889
240.578333,-51.000556
240.973737,-35.665861
240.881083,-56.962275
240.898656,-72.042425
241.133333,-44.716667
241.122542,-47.313306
241.095829,-49.166206
241.121571,-72.058461
241.327167,32.821667
241.329167,-52.263333
241.317917,-52.959444
241.800431,-0.544675
241.955417,-51.671111
241.952963,-64.828633
242.272292,-19.502222
242.421375,-46.272917
242.361250,-51.971667
242.545833,-17.833333
242.684583,-50.111722
242.553417,-53.063611
242.750000,-1.466667
242.761250,-48.194167
242.944292,-49.832556
242.763333,-52.156556
242.963804,-58.795092
243.097633,20.138425
243.108583,-24.134444
243.225000,-49.450000
243.002500,-51.615000
243.025000,-55.150000
243.115900,-58.091444
243.370958,-47.240500
243.426917,-52.189167
243.489542,-52.571389
243.500000,-23.250000
243.679167,-38.770833
243.630112,-39.624667
243.547042,-50.800972
243.690417,-51.746944
243.709917,-54.046389
243.754963,-54.742333
243.918458,-55.616806
244.124542,-50.287472
244.128750,-51.154722
244.097500,-52.146667
244.347417,-42.283056
244.396271,-46.143472
244.372083,-50.920333
244.625000,-39.316667
244.528333,-47.388639
244.775000,-42.033333
245.173000,-49.460306
245.060167,-54.247694
245.269625,-50.663500
245.482500,-52.728889
245.519083,-37.853861
245.689450,-43.541167
245.625250,-43.789278
245.696625,-48.036972
245.522708,-48.774722
245.656250,-49.741667
245.686667,-49.848444
245.515284,-66.288049
245.927921,-8.693444
245.909257,-26.531602
245.951417,-42.947778
245.978333,-49.817778
246.089004,-44.192722
246.077917,-46.217222
246.228708,-47.357500
246.293042,-40.805972
246.325208,-49.076000
246.318375,-49.229056
246.750000,-44.366667
246.704083,-45.623778
246.677083,-48.131667
246.528546,-66.354242
246.828162,14.322417
246.869792,-47.113944
246.793083,-48.752222
246.925000,-49.900000
246.875000,-51.133333
246.837833,-55.797889
246.969125,-59.615361
246.750000,86.900000
247.029167,-32.096917
247.111792,-48.083056
247.128750,-48.478333
247.399208,-36.603611
247.250000,43.983333
247.286544,-69.045915
247.500000,37.000000
247.510292,-47.328333
247.656125,-47.551389
247.968625,-16.214444
247.826375,-41.917694
248.225833,-10.221667
248.058333,-45.152500
248.207554,-46.363500
248.069667,-47.959528
248.165583,-48.314611
248.480417,-20.169167
248.446033,-44.885500
248.272500,-48.093333
248.250429,-50.252250
248.625000,-49.866667
248.520792,-51.129333
248.579875,-56.680194
248.947333,-15.197778
248.966667,-26.271389
248.980833,-45.224167
248.966017,-47.589808
248.980833,-49.743333
248.787833,-59.911389
249.068875,-44.673611
249.133333,-48.065278
249.229792,-49.552778
249.486667,-43.595000
249.471458,-44.840639
249.494625,-45.890917
249.400000,-46.216667
249.307375,-46.704167
249.297500,-47.350833
249.494500,-48.270000
249.655621,-38.250944
249.564833,-39.866389
249.629167,-42.565556
249.720333,-43.734444
249.575000,-44.666667
249.692587,-44.284333
249.595750,-46.136556
249.553917,-47.425556
249.749833,-52.449278
249.778542,-43.997778
249.838337,-46.075861
250.069770,22.402456
250.181333,-46.526500
250.198417,-46.812500
250.054958,-47.259806
250.181500,-49.850583
250.325167,-23.793333
250.420333,36.454289
250.420833,36.460278
250.420833,36.460278
250.420833,36.460278
250.420833,36.460278
250.909004,-12.416300
250.904042,-45.096111
250.835000,-45.366944
250.806333,-45.848472
251.150000,-44.166667
251.205337,-45.985972
251.025000,-46.433333
251.160417,-46.960556
251.258506,-3.299533
251.393396,10.204456
251.575542,-21.702500
251.730417,-43.135278
251.713750,-43.777222
251.651458,-51.387389
251.728333,-68.530833
251.943792,-36.117778
251.792500,-45.871333
252.000000,66.066667
252.025292,-32.944667
252.054167,-44.973889
252.091750,-46.187778
252.213458,-60.740417
252.434292,25.551944
252.450925,-38.099750
252.277833,-39.595611
252.335083,-43.822833
252.352083,-46.885833
252.326125,-47.498056
252.379583,-55.894444
252.500000,80.750000
252.554892,-41.442722
252.686167,-43.691889
252.634583,-45.043694
252.646250,-49.351078
252.953292,-42.769722
252.988333,-45.319722
252.929042,-52.382833
252.921667,-52.930000
252.782792,-76.710972
253.069488,-14.007611
253.012792,26.861222
253.247917,-44.101389
253.225000,-48.750000
253.379292,-20.915306
253.415825,-38.639111
253.392625,-40.500389
253.417583,-42.817583
253.373750,-43.250278
253.486250,-48.914167
253.512500,-23.583333
253.685108,-37.182528
253.597917,-41.673333
253.592000,-42.760833
253.852208,-30.811667
253.911083,-38.735833
254.137312,-36.366583
254.403042,-44.538889
254.569167,-43.113889
254.600000,-47.200000
254.728833,-49.982889
254.663932,-53.401945
254.984917,-43.268333
254.914333,-44.650278
255.205500,-36.198056
255.092792,-39.316672
255.160625,-40.210722
255.223625,-44.374167
255.094000,-49.654167
255.302123,-30.108381
255.302782,-30.113623
255.303608,-30.116504
255.306513,-30.111822
255.305306,-30.113025
255.303426,-30.114394
255.431304,-31.510194
255.327250,-37.440278
255.371475,-45.563528
255.303458,-49.975833
255.559833,-39.544444
255.718833,-41.480056
255.651833,-42.283667
255.613708,-43.112222
255.612250,-43.177778
255.719167,-44.467500
255.858333,-38.200000
255.835792,-44.711667
255.976667,-48.865500
256.061667,-60.281667
256.250000,-4.683333
256.426513,-34.395881
256.404583,-39.608056
256.374333,-39.849722
256.335000,-41.145556
256.399642,-43.520444
256.458333,-52.604722
256.313750,-61.587500
256.588750,-38.664167
256.518792,-43.172500
256.750000,59.166667
256.540808,-61.303250
256.840533,-40.898917
256.917125,-43.686667
256.922542,-44.288611
256.814779,-47.492917
257.073426,-35.106289
257.149625,-36.689306
257.068750,-38.460000
257.195292,-40.147900
257.053833,-45.380833
257.010417,-75.656389
257.360172,-16.682703
257.274133,23.224403
257.438125,-36.434333
257.316625,-38.688056
257.445833,-43.911944
257.378750,-43.703889
257.422458,-44.019778
257.428033,-44.485622
257.520417,-26.276389
257.625000,-37.500000
257.598958,-41.805278
257.620833,49.333333
257.935208,-38.437222
257.794004,-43.381417
257.971333,-53.837778
258.048792,-27.264722
258.145833,-39.716667
258.145833,-39.716667
258.456388,7.793748
258.259583,-38.741389
258.366667,-39.816667
258.667175,-10.903028
258.523917,-38.175250
258.847750,-32.791667
258.790208,-37.001111
258.907875,-38.990306
258.809583,-39.050556
258.920792,-40.572778
258.793917,-42.915000
259.047333,-37.345556
259.175250,-40.090833
259.184612,-41.185972
259.004621,-47.183583
259.316500,-37.626667
259.326667,-38.784167
259.356458,-39.898611
259.449625,-40.730556
259.258333,-40.725278
259.467583,-41.054722
259.398542,-58.001500
259.577458,-37.237778
259.541667,-37.314722
259.556521,-38.421683
259.550000,-41.116667
259.549583,-45.654417
259.791971,-14.633595
259.904167,-23.485278
259.757175,-40.116528
259.953208,-43.036500
260.238621,-2.206639
260.005417,21.836889
260.093583,-24.774167
260.225000,-36.883333
260.008233,-36.985139
260.444208,-19.663611
260.272901,-24.951767
260.540904,-36.548139
260.746542,-37.201028
260.693821,-44.009222
260.846607,-28.632547
260.992500,-28.880833
260.781583,-36.987194
260.750000,-38.333333
261.186958,-31.817778
261.179167,-35.816667
261.199542,-35.093333
261.107500,-45.004167
261.301171,-7.549778
261.291250,-28.872778
261.425833,-35.771111
261.250417,-38.810000
261.363625,-38.884500
261.422583,-40.719722
261.595833,-0.250000
261.650000,-31.950000
261.531292,-35.499444
261.706708,-36.596000
261.639042,-40.100556
261.879125,-27.650139
261.829167,-29.983333
261.812896,-29.776888
262.192708,-37.552222
262.115333,-40.469444
262.295033,-21.291111
262.590276,-23.075331
262.534500,-29.012778
262.731583,-33.893889
262.525000,-34.800000
262.823374,-18.792407
262.752208,-31.395278
262.809625,-33.379167
262.925429,-47.742933
263.139750,-31.523056
263.029917,-34.434722
263.125000,-35.083333
263.086708,-37.484722
263.208333,-41.480000
263.203583,-41.941556
263.199028,-50.816720
263.357750,-25.553056
263.391250,-28.625833
263.495375,-30.513611
263.480042,-33.367500
263.361475,-37.281833
263.494333,-40.094361
263.251667,-55.261111
263.673333,-24.255556
263.711829,-30.978167
263.612083,-33.555556
263.950417,-2.730000
263.770715,-7.414581
263.987083,-32.971944
264.225000,5.800000
264.189333,-24.963889
264.103042,-28.328333
264.177458,-28.730833
264.011250,-35.198889
264.446301,-8.185802
264.390542,-31.033472
264.267875,-31.622500
264.293792,-33.338889
264.416829,-35.928833
264.724858,3.553019
264.536667,-23.513056
264.520958,-26.796111
264.560950,-27.607167
264.717667,-29.930833
264.697500,-31.128889
264.643542,-33.267111
264.824858,6.207889
264.990921,-13.221833
264.915833,-30.386667
264.846750,-30.827778
264.952833,-31.996944
264.909375,-39.866750
265.108125,10.001750
265.030606,13.199081
265.188833,-25.671944
265.140917,-30.262083
265.208337,-30.867861
265.107167,-33.464861
265.185788,-53.678028
265.379772,13.862258
265.278625,-20.323333
265.488458,-20.899167
265.396083,-27.323056
265.255583,-27.564167
265.472958,27.969167
265.310292,-29.759722
265.279333,-30.275278
265.475000,-34.316667
265.325337,-39.460556
265.518458,-39.956111
265.608750,-46.281528
265.833833,-24.715278
265.814854,-31.884806
265.775000,-35.533333
265.771762,-42.200667
266.122524,-11.581856
266.068892,-16.176611
266.201958,-23.598611
266.023675,-31.501111
266.011146,-39.372528
266.162167,-53.630833
266.258583,-1.488361
266.288062,-9.877689
266.390988,10.297923
266.319625,-22.487222
266.417359,-29.008304
266.316667,-29.166667
266.458333,-29.200000
266.484604,-30.673194
266.314250,-38.202028
266.503500,22.758028
266.528625,25.677083
266.500000,-27.850000
266.515417,-28.821944
266.527500,-28.845000
266.706250,-28.941944
266.728946,-32.665500
266.992958,-10.501389
266.878725,-26.787222
266.860625,-28.043611
266.845000,-28.154167
266.816175,-29.966944
266.952986,-40.615217
267.219538,-20.361028
267.220637,-20.360794
